id,Tweet,Date
1563517548259291137,@Gen_Buhari_ You forget to add E-Levy. Hmm ! And they brag that they are party for the ordinary Ghanaian. Ghanaians need to sit up,2022-08-27 13:23:26+00:00
1563504156425347081,@StatsGH @CalBankPLC Charle it’s bad. We like hmm hmm too much and that’s how come our suffering never ends. I was send to my own bank to MoMo E-Levy was applied. Then transfer to my bank again and another E-Levy. Meanwhile the money hasn’t worked to return profit.,2022-08-27 12:30:14+00:00
1563502792253534209,@Opresii E-Levy is everywhere now😂,2022-08-27 12:24:48+00:00
1563502135920439296,@kwadwosheldon E-levy deductions are easily 🤣🤣🤣,2022-08-27 12:22:12+00:00
1563492358200561665,"@YouthAllianceM2 Bro we heard the E-levy was going to solve all of Ghana problems before the dollar got to 9 cedis and its now 10+.
The cathedral is a luxury which Ghana has more important things to deal with first. We have many abandon government projects that could bring lots of revenue",2022-08-27 11:43:21+00:00
1563491316402507776,@YouthAllianceM2 I don't think they will cos just recently the govt complained about revenue short-falls regarding the e-levy thing,2022-08-27 11:39:12+00:00
1563485155607875584,"When is GRA going to stop deducting e-levy from bank account to MoMo of own accounts? The refunds too are not coming.

Indeed we are not angry enough!",2022-08-27 11:14:43+00:00
1563474810096590848,"@pope_psedo1 Nah it doesn’t! No bank charges, no e-levy!",2022-08-27 10:33:37+00:00
1563456199227387904,@Opresii E-levy don enter horse racing ooooo😂😂😂😂😂😂😂😂,2022-08-27 09:19:40+00:00
1563449477775601664,So the e-levy dem dey still tear u guys!!!,2022-08-27 08:52:57+00:00
1563432151450009600,E-levy be serious fraud being perpetuated using law.,2022-08-27 07:44:06+00:00
1563428159340417025,@Gen_Buhari_ His cashless agenda was defeated by he and his government with the introduction of E-levy.,2022-08-27 07:28:14+00:00
1563386114983215104,@Pipii110 @StatsGH @mR_KaY16 @konkrumah Ah but you do you have eyes?? Check the e-levy space they’re about to deduct you 73cedis you’re there spewing nonesense😏,2022-08-27 04:41:10+00:00
1563328853002842115,@mR_KaY16 @StatsGH @konkrumah I have i experience e-levy charges and i stop doi g the transfer,2022-08-27 00:53:38+00:00
1563289693126397952,"Now that the E-levy has been passed, what's going on now. So much promises when they want it passed",2022-08-26 22:18:02+00:00
1563267208268038144,@aqcosua_n Be ready for E-Levy babies,2022-08-26 20:48:41+00:00
1563266484213690369,@GhanaRevenue why are you charging e-levy on first time transactions below GHC 100? It even happened to a relative who's a former member of staff.,2022-08-26 20:45:48+00:00
1563252919322886145,"@BraKwesiHangout @KojoLamarkojo @Ahantan_24_7 U go be sad keep 
Dem dey tear ur e-levy put en pocket 
Some of u 😂😂😂",2022-08-26 19:51:54+00:00
1563252629979148288,"@KojoLamarkojo As dem introduce e-levy u see say the money dey go en account? U dey pay tax give am? As u people get shout 4 more 4 more u see en pic for the ballot paper 
Mmoa u people talk as if u no dey bed pillow top 
U can't even deal with someone u elected 
Mmoa biom😂😂😂😂",2022-08-26 19:50:45+00:00
1563248997703516165,"@bondzii @Aboa_Banku1 This be total foolishness 
U really need free education 
As dem introduce E-levy ebe Asante pocket the money dey go ong 
U dey pay tax to him ong 
What has ur village chief done for ur people ?
Sometimes edo aa be like u people no dey bed for pillow top",2022-08-26 19:36:19+00:00
1563245163644096515,"If I were to pick two factors that have directly contributed to my decision to vote against the NPP in 2022, they'd have to be:
1. E-Levy
2. National Cathedral",2022-08-26 19:21:05+00:00
1563243016353382400,@abena_mooley @whill1GAD With our e-levy money,2022-08-26 19:12:33+00:00
1563238248524447746,@StatsGH @konkrumah Even transfers between accounts with same user registered sim cards now attracts e-levy. Bank to Bank any amount also now attracts e-levy. They scammed us,2022-08-26 18:53:36+00:00
1563235941871124482,@StatsGH @CalBankPLC I have linked my bank account to my Ghana card at @GCBBankPLC but they still charge me E-levy,2022-08-26 18:44:26+00:00
1563234082368016385,@StatsGH @CalBankPLC Same with @fidelitybankgh. MoMo to account attracts e-levy,2022-08-26 18:37:03+00:00
1563227311515676672,Does e-levy affect inward remittance?,2022-08-26 18:10:09+00:00
1563225470853795841,"@StatsGH @CalBankPLC I bank @CalBankPLC , I’ve never paid e-levy on transfers between my MOMO and my cal bank account. I’ve moved over 1000 cedis and I have not paid e-levy. You only pay e-levy when you’ve not link your accounts( both MOMO and bank account ) to your Ghana card.",2022-08-26 18:02:50+00:00
1563217417261953026,MOMO transfer to the bank doesn’t incur any additional charges or E-Levy .. Who knew?! 🤷🏽‍♀️,2022-08-26 17:30:50+00:00
1563207246771032070,Money from one’s MoMo to their own @CalBankPLC account attracts E-Levy?,2022-08-26 16:50:25+00:00
1563180586084077570,@gh_Denver Why didn’t he say the E-levy wasn’t necessary then,2022-08-26 15:04:28+00:00
1563165554005127175,"@TafoBoyIsOkay @papakwesi_jr See, u they talk as if u don't get head they receive their royalty and they use it to f**c slay Queen.

Speaking of taxes have u even pay some of the E-levy thwart mtcheeee",2022-08-26 14:04:44+00:00
1563163363718205440,"@rumpelirving Wenne Accra menners as I dey hear I make hot pass, eei the president paah 😂😂 herh u ksi people go pay extra e-levy o",2022-08-26 13:56:02+00:00
1563140130948255744,"@teddycartman @Three_piegm @gyaigyimii We demanding it to be stopped and they did right? we demanded e-levy to be stopped but they never listen. Instead of Someone being held responsible for the failure of this system, they will prefer to let it go. This country is just a joke bro",2022-08-26 12:23:43+00:00
1563137571105886215,"@gyaigyimii The digitalisation we expected is this,but we got e-Levy in exchange....🤦🤦🤦",2022-08-26 12:13:33+00:00
1563137359709085696,@felixtettehL2 And who told you when making payment with QR code or Momo it attracts e-levy? Eiii 🤣🤣🤣🤣,2022-08-26 12:12:42+00:00
1563131322595389442,@Gen_Buhari_ @MBawumia Do Rwandans pay a levy from merely transferring money from one person to another? Why can't @MBawumia speak on the e-levy esp when he said momo ought not be taxed. Or he's just a 'mere' VEEP?,2022-08-26 11:48:43+00:00
1563111841798455296,"@fidelitybankgh why am I being charged e-levy for wanting to transfer money from my account to my linked momo number...both Ghanacard registered?

I called you guys on this last month &amp; it's still unresolved. What's worse? the charge changes at every attempt even for the same amt",2022-08-26 10:31:18+00:00
1563103660023824384,@PulseGhana No GhanaCard no payment of taxes. No GhanaCard no E-levy. Let it apply everywhere. You are happy taking their taxes even though they don’t have GhanaCard but they can’t get the benefit? Stop this!,2022-08-26 09:58:48+00:00
1563098716990349313,"@MISS__GLADYY Aaw ... Sorry hun
But I'm sure you can 
Issue is, are you ready to pay for the delivery's fare (in this our E-Levy era) !?? 🤷🏾‍♂️🤣💔",2022-08-26 09:39:09+00:00
1563091960029597696,"@KwekuMarch Even with our e-levy still we dodge more taxes, rent comparing to US is better here, you'd still enjoy local delicacies at good prices as compared to higher cost of kenkey in US, barbers charge at most gh25 or gh30 whilst you paying $90 $100 dollar for haircut there. Ghana chale",2022-08-26 09:12:18+00:00
1563082872067878913,I'm happy with whats happening 2 NPP govt 2day thru e-levy. D day NPP passed e-levy was d day they signed 4 their fall in d political environment. They ve automatically made d ground so easy for NDC. Watch as NPP loses more parliamentary seats again 🤣🤣👏#TV3NewDay,2022-08-26 08:36:12+00:00
1563079006143909891,"Lawyer is very disappointed with Miracle Denis still defending this e-levy thing that he thinks will help develop this country. Eiiiish! As Mutalah asked, did he prepare at all?#TV3NewDay",2022-08-26 08:20:50+00:00
1563078384707522561,Was this E-levy thing really taught of before implemented by this government of @NAkufoAddo @MBawumia ?? The results we getting from the implementation really tells how incompetent is the team @meteo #GoodMorningGhana,2022-08-26 08:18:22+00:00
1563076314772295681,"#TV3NewDay Berlla, if all the npp sympathisers were in favour of the e-levy, wouldn't they get to more than they had?",2022-08-26 08:10:08+00:00
1563075641695645696,"#TV3NewDay good morning Berlla, tell that npp guy in your studio who thinks he wiser than everyone that even some of the npp sympathisers are against the e-levy.",2022-08-26 08:07:28+00:00
1563073844889325572,@tv3_ghana E-levy is a double taxation.,2022-08-26 08:00:19+00:00
1563072227586613248,Denis sitting there doesnt pay e-levy himself. Ghanaians at the first place never agreed on this e-levy thing so wat is Denis saying?#TV3NewDay,2022-08-26 07:53:54+00:00
1563068132222468096,Denis just said parliament passing the E-levy bill means the citizens are in favor!! @tv3_ghana #TV3NewDay,2022-08-26 07:37:37+00:00
1563067682316242946,E-levy was poorly implemented. No broader consultation not to even engage the stakeholders!!! @tv3_ghana #TV3NewDay,2022-08-26 07:35:50+00:00
1563059478806740994,"@raph_truth Yello, Great to have you here. Please note that Transfers to and from your own accounts ( onnet eg MTN to MTN or offnet numbers eg MTN to Vodafone) linked with your Ghana card will not attract E-Levy charges . Thank you * Rita",2022-08-26 07:03:14+00:00
1563057165522575363,"@cdzas Wat meks dis weak minority whip think dey also have a chance of winning the 2024 election? We put u in Parliament to protect us, you walk out and also rumored that some of ur ppl were takn money to allow NPP pas è  E-levy. One of ur MP frm Tamale attested to è rumor on air.",2022-08-26 06:54:03+00:00
1563035693344952321,@marcusadampah Man this finance minister is just a big scam and joke😹😹man said they got 1 million ghana cedis from e-levy in the first week and it looks promising that they’ll achieve the set target for it then after 9months you’re telling us you got 7%.. how can you tell me this story,2022-08-26 05:28:43+00:00
1562938815001399298,we give u small opportunity to become src president den u dey take chop wanna girls den our moneys na to be nana addo dier u go sell ghana oo den carry byforce e-levy come hmmm 💀,2022-08-25 23:03:46+00:00
1562938108458385410,@Ibrahimkha664 @thenanaaba Didn't you see E-Levy?,2022-08-25 23:00:57+00:00
